sample_group_id,window_index,window_id,spatial_block,forest_class_code,forest_class,fold,target_day,target_date,target_year,target_quarter,horizon_seasons,support_pixels
294,3,NORMAL_0059,1208_245,1,broadleaf,4,19188,2022-07-15,2022,3,1,128
295,3,NORMAL_0059,1208_245,1,broadleaf,4,19188,2022-07-15,2022,3,2,128
296,3,NORMAL_0059,1208_245,1,broadleaf,4,19188,2022-07-15,2022,3,4,128
297,3,NORMAL_0059,1208_245,1,broadleaf,4,19280,2022-10-15,2022,4,1,128
298,3,NORMAL_0059,1208_245,1,broadleaf,4,19280,2022-10-15,2022,4,2,128
299,3,NORMAL_0059,1208_245,1,broadleaf,4,19280,2022-10-15,2022,4,4,128
300,3,NORMAL_0059,1208_245,1,broadleaf,4,19372,2023-01-15,2023,1,1,128
301,3,NORMAL_0059,1208_245,1,broadleaf,4,19372,2023-01-15,2023,1,2,128
302,3,NORMAL_0059,1208_245,1,broadleaf,4,19372,2023-01-15,2023,1,4,128
303,3,NORMAL_0059,1208_245,1,broadleaf,4,19462,2023-04-15,2023,2,1,128
304,3,NORMAL_0059,1208_245,1,broadleaf,4,19462,2023-04-15,2023,2,2,128
305,3,NORMAL_0059,1208_245,1,broadleaf,4,19462,2023-04-15,2023,2,4,128
306,3,NORMAL_0059,1208_245,1,broadleaf,4,19553,2023-07-15,2023,3,1,128
307,3,NORMAL_0059,1208_245,1,broadleaf,4,19553,2023-07-15,2023,3,2,128
308,3,NORMAL_0059,1208_245,1,broadleaf,4,19553,2023-07-15,2023,3,4,128
309,3,NORMAL_0059,1208_245,1,broadleaf,4,19645,2023-10-15,2023,4,1,128
310,3,NORMAL_0059,1208_245,1,broadleaf,4,19645,2023-10-15,2023,4,2,128
311,3,NORMAL_0059,1208_245,1,broadleaf,4,19645,2023-10-15,2023,4,4,128
312,3,NORMAL_0059,1208_245,1,broadleaf,4,19737,2024-01-15,2024,1,1,128
313,3,NORMAL_0059,1208_245,1,broadleaf,4,19737,2024-01-15,2024,1,2,128
314,3,NORMAL_0059,1208_245,1,broadleaf,4,19737,2024-01-15,2024,1,4,128
315,3,NORMAL_0059,1208_245,1,broadleaf,4,19828,2024-04-15,2024,2,1,128
316,3,NORMAL_0059,1208_245,1,broadleaf,4,19828,2024-04-15,2024,2,2,128
317,3,NORMAL_0059,1208_245,1,broadleaf,4,19828,2024-04-15,2024,2,4,128
318,3,NORMAL_0059,1208_245,1,broadleaf,4,19919,2024-07-15,2024,3,1,128
319,3,NORMAL_0059,1208_245,1,broadleaf,4,19919,2024-07-15,2024,3,2,128
320,3,NORMAL_0059,1208_245,1,broadleaf,4,19919,2024-07-15,2024,3,4,128
321,3,NORMAL_0059,1208_245,1,broadleaf,4,20011,2024-10-15,2024,4,1,128
322,3,NORMAL_0059,1208_245,1,broadleaf,4,20011,2024-10-15,2024,4,2,128
323,3,NORMAL_0059,1208_245,1,broadleaf,4,20011,2024-10-15,2024,4,4,128
324,3,NORMAL_0059,1208_245,1,broadleaf,4,20103,2025-01-15,2025,1,1,128
325,3,NORMAL_0059,1208_245,1,broadleaf,4,20103,2025-01-15,2025,1,2,128
326,3,NORMAL_0059,1208_245,1,broadleaf,4,20103,2025-01-15,2025,1,4,128
327,3,NORMAL_0059,1208_245,1,broadleaf,4,20193,2025-04-15,2025,2,1,128
328,3,NORMAL_0059,1208_245,1,broadleaf,4,20193,2025-04-15,2025,2,2,128
329,3,NORMAL_0059,1208_245,1,broadleaf,4,20193,2025-04-15,2025,2,4,128
330,3,NORMAL_0059,1208_245,1,broadleaf,4,20284,2025-07-15,2025,3,1,128
331,3,NORMAL_0059,1208_245,1,broadleaf,4,20284,2025-07-15,2025,3,2,128
332,3,NORMAL_0059,1208_245,1,broadleaf,4,20284,2025-07-15,2025,3,4,128
333,3,NORMAL_0059,1208_245,1,broadleaf,4,20376,2025-10-15,2025,4,1,128
334,3,NORMAL_0059,1208_245,1,broadleaf,4,20376,2025-10-15,2025,4,2,128
335,3,NORMAL_0059,1208_245,1,broadleaf,4,20376,2025-10-15,2025,4,4,128
336,4,NORMAL_0061,1206_247,1,broadleaf,3,17911,2019-01-15,2019,1,1,128
337,4,NORMAL_0061,1206_247,1,broadleaf,3,17911,2019-01-15,2019,1,2,128
338,4,NORMAL_0061,1206_247,1,broadleaf,3,17911,2019-01-15,2019,1,4,128
339,4,NORMAL_0061,1206_247,1,broadleaf,3,18001,2019-04-15,2019,2,1,128
340,4,NORMAL_0061,1206_247,1,broadleaf,3,18001,2019-04-15,2019,2,2,128
341,4,NORMAL_0061,1206_247,1,broadleaf,3,18001,2019-04-15,2019,2,4,128
342,4,NORMAL_0061,1206_247,1,broadleaf,3,18092,2019-07-15,2019,3,1,128
343,4,NORMAL_0061,1206_247,1,broadleaf,3,18092,2019-07-15,2019,3,2,128
344,4,NORMAL_0061,1206_247,1,broadleaf,3,18092,2019-07-15,2019,3,4,128
345,4,NORMAL_0061,1206_247,1,broadleaf,3,18184,2019-10-15,2019,4,1,128
346,4,NORMAL_0061,1206_247,1,broadleaf,3,18184,2019-10-15,2019,4,2,128
347,4,NORMAL_0061,1206_247,1,broadleaf,3,18184,2019-10-15,2019,4,4,128
348,4,NORMAL_0061,1206_247,1,broadleaf,3,18276,2020-01-15,2020,1,1,128
349,4,NORMAL_0061,1206_247,1,broadleaf,3,18276,2020-01-15,2020,1,2,128
350,4,NORMAL_0061,1206_247,1,broadleaf,3,18276,2020-01-15,2020,1,4,128
351,4,NORMAL_0061,1206_247,1,broadleaf,3,18367,2020-04-15,2020,2,1,128
352,4,NORMAL_0061,1206_247,1,broadleaf,3,18367,2020-04-15,2020,2,2,128
353,4,NORMAL_0061,1206_247,1,broadleaf,3,18367,2020-04-15,2020,2,4,128
354,4,NORMAL_0061,1206_247,1,broadleaf,3,18458,2020-07-15,2020,3,1,128
355,4,NORMAL_0061,1206_247,1,broadleaf,3,18458,2020-07-15,2020,3,2,128
356,4,NORMAL_0061,1206_247,1,broadleaf,3,18458,2020-07-15,2020,3,4,128
357,4,NORMAL_0061,1206_247,1,broadleaf,3,18550,2020-10-15,2020,4,1,128
358,4,NORMAL_0061,1206_247,1,broadleaf,3,18550,2020-10-15,2020,4,2,128
359,4,NORMAL_0061,1206_247,1,broadleaf,3,18550,2020-10-15,2020,4,4,128
360,4,NORMAL_0061,1206_247,1,broadleaf,3,18642,2021-01-15,2021,1,1,128
361,4,NORMAL_0061,1206_247,1,broadleaf,3,18642,2021-01-15,2021,1,2,128
362,4,NORMAL_0061,1206_247,1,broadleaf,3,18642,2021-01-15,2021,1,4,128
363,4,NORMAL_0061,1206_247,1,broadleaf,3,18732,2021-04-15,2021,2,1,128
364,4,NORMAL_0061,1206_247,1,broadleaf,3,18732,2021-04-15,2021,2,2,128
365,4,NORMAL_0061,1206_247,1,broadleaf,3,18732,2021-04-15,2021,2,4,128
366,4,NORMAL_0061,1206_247,1,broadleaf,3,18823,2021-07-15,2021,3,1,128
367,4,NORMAL_0061,1206_247,1,broadleaf,3,18823,2021-07-15,2021,3,2,128
368,4,NORMAL_0061,1206_247,1,broadleaf,3,18823,2021-07-15,2021,3,4,128
369,4,NORMAL_0061,1206_247,1,broadleaf,3,18915,2021-10-15,2021,4,1,128
370,4,NORMAL_0061,1206_247,1,broadleaf,3,18915,2021-10-15,2021,4,2,128
371,4,NORMAL_0061,1206_247,1,broadleaf,3,18915,2021-10-15,2021,4,4,128
372,4,NORMAL_0061,1206_247,1,broadleaf,3,19007,2022-01-15,2022,1,1,128
373,4,NORMAL_0061,1206_247,1,broadleaf,3,19007,2022-01-15,2022,1,2,128
374,4,NORMAL_0061,1206_247,1,broadleaf,3,19007,2022-01-15,2022,1,4,128
375,4,NORMAL_0061,1206_247,1,broadleaf,3,19097,2022-04-15,2022,2,1,128
376,4,NORMAL_0061,1206_247,1,broadleaf,3,19097,2022-04-15,2022,2,2,128
377,4,NORMAL_0061,1206_247,1,broadleaf,3,19097,2022-04-15,2022,2,4,128
378,4,NORMAL_0061,1206_247,1,broadleaf,3,19188,2022-07-15,2022,3,1,128
379,4,NORMAL_0061,1206_247,1,broadleaf,3,19188,2022-07-15,2022,3,2,128
380,4,NORMAL_0061,1206_247,1,broadleaf,3,19188,2022-07-15,2022,3,4,128
381,4,NORMAL_0061,1206_247,1,broadleaf,3,19280,2022-10-15,2022,4,1,128
382,4,NORMAL_0061,1206_247,1,broadleaf,3,19280,2022-10-15,2022,4,2,128
383,4,NORMAL_0061,1206_247,1,broadleaf,3,19280,2022-10-15,2022,4,4,128
384,4,NORMAL_0061,1206_247,1,broadleaf,3,19372,2023-01-15,2023,1,1,128
385,4,NORMAL_0061,1206_247,1,broadleaf,3,19372,2023-01-15,2023,1,2,128
386,4,NORMAL_0061,1206_247,1,broadleaf,3,19372,2023-01-15,2023,1,4,128
387,4,NORMAL_0061,1206_247,1,broadleaf,3,19462,2023-04-15,2023,2,1,128
388,4,NORMAL_0061,1206_247,1,broadleaf,3,19462,2023-04-15,2023,2,2,128
389,4,NORMAL_0061,1206_247,1,broadleaf,3,19462,2023-04-15,2023,2,4,128
390,4,NORMAL_0061,1206_247,1,broadleaf,3,19553,2023-07-15,2023,3,1,128
391,4,NORMAL_0061,1206_247,1,broadleaf,3,19553,2023-07-15,2023,3,2,128
392,4,NORMAL_0061,1206_247,1,broadleaf,3,19553,2023-07-15,2023,3,4,128
393,4,NORMAL_0061,1206_247,1,broadleaf,3,19645,2023-10-15,2023,4,1,128
394,4,NORMAL_0061,1206_247,1,broadleaf,3,19645,2023-10-15,2023,4,2,128
395,4,NORMAL_0061,1206_247,1,broadleaf,3,19645,2023-10-15,2023,4,4,128
396,4,NORMAL_0061,1206_247,1,broadleaf,3,19737,2024-01-15,2024,1,1,128
397,4,NORMAL_0061,1206_247,1,broadleaf,3,19737,2024-01-15,2024,1,2,128
398,4,NORMAL_0061,1206_247,1,broadleaf,3,19737,2024-01-15,2024,1,4,128
399,4,NORMAL_0061,1206_247,1,broadleaf,3,19828,2024-04-15,2024,2,1,128
400,4,NORMAL_0061,1206_247,1,broadleaf,3,19828,2024-04-15,2024,2,2,128
401,4,NORMAL_0061,1206_247,1,broadleaf,3,19828,2024-04-15,2024,2,4,128
402,4,NORMAL_0061,1206_247,1,broadleaf,3,19919,2024-07-15,2024,3,1,128
403,4,NORMAL_0061,1206_247,1,broadleaf,3,19919,2024-07-15,2024,3,2,128
404,4,NORMAL_0061,1206_247,1,broadleaf,3,19919,2024-07-15,2024,3,4,128
405,4,NORMAL_0061,1206_247,1,broadleaf,3,20011,2024-10-15,2024,4,1,128
406,4,NORMAL_0061,1206_247,1,broadleaf,3,20011,2024-10-15,2024,4,2,128
407,4,NORMAL_0061,1206_247,1,broadleaf,3,20011,2024-10-15,2024,4,4,128
408,4,NORMAL_0061,1206_247,1,broadleaf,3,20103,2025-01-15,2025,1,1,128
409,4,NORMAL_0061,1206_247,1,broadleaf,3,20103,2025-01-15,2025,1,2,128
410,4,NORMAL_0061,1206_247,1,broadleaf,3,20103,2025-01-15,2025,1,4,128
411,4,NORMAL_0061,1206_247,1,broadleaf,3,20193,2025-04-15,2025,2,1,128
412,4,NORMAL_0061,1206_247,1,broadleaf,3,20193,2025-04-15,2025,2,2,128
413,4,NORMAL_0061,1206_247,1,broadleaf,3,20193,2025-04-15,2025,2,4,128
414,4,NORMAL_0061,1206_247,1,broadleaf,3,20284,2025-07-15,2025,3,1,128
415,4,NORMAL_0061,1206_247,1,broadleaf,3,20284,2025-07-15,2025,3,2,128
416,4,NORMAL_0061,1206_247,1,broadleaf,3,20284,2025-07-15,2025,3,4,128
417,4,NORMAL_0061,1206_247,1,broadleaf,3,20376,2025-10-15,2025,4,1,128
418,4,NORMAL_0061,1206_247,1,broadleaf,3,20376,2025-10-15,2025,4,2,128
419,4,NORMAL_0061,1206_247,1,broadleaf,3,20376,2025-10-15,2025,4,4,128
420,5,NORMAL_0081,1204_255,1,broadleaf,1,17911,2019-01-15,2019,1,1,128
421,5,NORMAL_0081,1204_255,1,broadleaf,1,17911,2019-01-15,2019,1,2,128
422,5,NORMAL_0081,1204_255,1,broadleaf,1,17911,2019-01-15,2019,1,4,128
423,5,NORMAL_0081,1204_255,1,broadleaf,1,18001,2019-04-15,2019,2,1,128
424,5,NORMAL_0081,1204_255,1,broadleaf,1,18001,2019-04-15,2019,2,2,128
425,5,NORMAL_0081,1204_255,1,broadleaf,1,18001,2019-04-15,2019,2,4,128
426,5,NORMAL_0081,1204_255,1,broadleaf,1,18092,2019-07-15,2019,3,1,128
427,5,NORMAL_0081,1204_255,1,broadleaf,1,18092,2019-07-15,2019,3,2,128
428,5,NORMAL_0081,1204_255,1,broadleaf,1,18092,2019-07-15,2019,3,4,128
429,5,NORMAL_0081,1204_255,1,broadleaf,1,18184,2019-10-15,2019,4,1,128
430,5,NORMAL_0081,1204_255,1,broadleaf,1,18184,2019-10-15,2019,4,2,128
431,5,NORMAL_0081,1204_255,1,broadleaf,1,18184,2019-10-15,2019,4,4,128
432,5,NORMAL_0081,1204_255,1,broadleaf,1,18276,2020-01-15,2020,1,1,128
433,5,NORMAL_0081,1204_255,1,broadleaf,1,18276,2020-01-15,2020,1,2,128
434,5,NORMAL_0081,1204_255,1,broadleaf,1,18276,2020-01-15,2020,1,4,128
435,5,NORMAL_0081,1204_255,1,broadleaf,1,18367,2020-04-15,2020,2,1,128
436,5,NORMAL_0081,1204_255,1,broadleaf,1,18367,2020-04-15,2020,2,2,128
437,5,NORMAL_0081,1204_255,1,broadleaf,1,18367,2020-04-15,2020,2,4,128
438,5,NORMAL_0081,1204_255,1,broadleaf,1,18458,2020-07-15,2020,3,1,128
439,5,NORMAL_0081,1204_255,1,broadleaf,1,18458,2020-07-15,2020,3,2,128
440,5,NORMAL_0081,1204_255,1,broadleaf,1,18458,2020-07-15,2020,3,4,128
441,5,NORMAL_0081,1204_255,1,broadleaf,1,18550,2020-10-15,2020,4,1,128
442,5,NORMAL_0081,1204_255,1,broadleaf,1,18550,2020-10-15,2020,4,2,128
443,5,NORMAL_0081,1204_255,1,broadleaf,1,18550,2020-10-15,2020,4,4,128
444,5,NORMAL_0081,1204_255,1,broadleaf,1,18642,2021-01-15,2021,1,1,128
445,5,NORMAL_0081,1204_255,1,broadleaf,1,18642,2021-01-15,2021,1,2,128
446,5,NORMAL_0081,1204_255,1,broadleaf,1,18642,2021-01-15,2021,1,4,128
447,5,NORMAL_0081,1204_255,1,broadleaf,1,18732,2021-04-15,2021,2,1,128
448,5,NORMAL_0081,1204_255,1,broadleaf,1,18732,2021-04-15,2021,2,2,128
449,5,NORMAL_0081,1204_255,1,broadleaf,1,18732,2021-04-15,2021,2,4,128
450,5,NORMAL_0081,1204_255,1,broadleaf,1,18823,2021-07-15,2021,3,1,128
451,5,NORMAL_0081,1204_255,1,broadleaf,1,18823,2021-07-15,2021,3,2,128
452,5,NORMAL_0081,1204_255,1,broadleaf,1,18823,2021-07-15,2021,3,4,128
453,5,NORMAL_0081,1204_255,1,broadleaf,1,18915,2021-10-15,2021,4,1,128
454,5,NORMAL_0081,1204_255,1,broadleaf,1,18915,2021-10-15,2021,4,2,128
455,5,NORMAL_0081,1204_255,1,broadleaf,1,18915,2021-10-15,2021,4,4,128
456,5,NORMAL_0081,1204_255,1,broadleaf,1,19007,2022-01-15,2022,1,1,128
457,5,NORMAL_0081,1204_255,1,broadleaf,1,19007,2022-01-15,2022,1,2,128
458,5,NORMAL_0081,1204_255,1,broadleaf,1,19007,2022-01-15,2022,1,4,128
459,5,NORMAL_0081,1204_255,1,broadleaf,1,19097,2022-04-15,2022,2,1,128
460,5,NORMAL_0081,1204_255,1,broadleaf,1,19097,2022-04-15,2022,2,2,128
461,5,NORMAL_0081,1204_255,1,broadleaf,1,19097,2022-04-15,2022,2,4,128
462,5,NORMAL_0081,1204_255,1,broadleaf,1,19188,2022-07-15,2022,3,1,128
463,5,NORMAL_0081,1204_255,1,broadleaf,1,19188,2022-07-15,2022,3,2,128
464,5,NORMAL_0081,1204_255,1,broadleaf,1,19188,2022-07-15,2022,3,4,128
465,5,NORMAL_0081,1204_255,1,broadleaf,1,19280,2022-10-15,2022,4,1,128
466,5,NORMAL_0081,1204_255,1,broadleaf,1,19280,2022-10-15,2022,4,2,128
467,5,NORMAL_0081,1204_255,1,broadleaf,1,19280,2022-10-15,2022,4,4,128
468,5,NORMAL_0081,1204_255,1,broadleaf,1,19372,2023-01-15,2023,1,1,128
469,5,NORMAL_0081,1204_255,1,broadleaf,1,19372,2023-01-15,2023,1,2,128
470,5,NORMAL_0081,1204_255,1,broadleaf,1,19372,2023-01-15,2023,1,4,128
471,5,NORMAL_0081,1204_255,1,broadleaf,1,19462,2023-04-15,2023,2,1,128
472,5,NORMAL_0081,1204_255,1,broadleaf,1,19462,2023-04-15,2023,2,2,128
473,5,NORMAL_0081,1204_255,1,broadleaf,1,19462,2023-04-15,2023,2,4,128
474,5,NORMAL_0081,1204_255,1,broadleaf,1,19553,2023-07-15,2023,3,1,128
475,5,NORMAL_0081,1204_255,1,broadleaf,1,19553,2023-07-15,2023,3,2,128
476,5,NORMAL_0081,1204_255,1,broadleaf,1,19553,2023-07-15,2023,3,4,128
477,5,NORMAL_0081,1204_255,1,broadleaf,1,19645,2023-10-15,2023,4,1,128
478,5,NORMAL_0081,1204_255,1,broadleaf,1,19645,2023-10-15,2023,4,2,128
479,5,NORMAL_0081,1204_255,1,broadleaf,1,19645,2023-10-15,2023,4,4,128
480,5,NORMAL_0081,1204_255,1,broadleaf,1,19737,2024-01-15,2024,1,1,128
481,5,NORMAL_0081,1204_255,1,broadleaf,1,19737,2024-01-15,2024,1,2,128
482,5,NORMAL_0081,1204_255,1,broadleaf,1,19737,2024-01-15,2024,1,4,128
483,5,NORMAL_0081,1204_255,1,broadleaf,1,19828,2024-04-15,2024,2,1,128
484,5,NORMAL_0081,1204_255,1,broadleaf,1,19828,2024-04-15,2024,2,2,128
485,5,NORMAL_0081,1204_255,1,broadleaf,1,19828,2024-04-15,2024,2,4,128
486,5,NORMAL_0081,1204_255,1,broadleaf,1,19919,2024-07-15,2024,3,1,128
487,5,NORMAL_0081,1204_255,1,broadleaf,1,19919,2024-07-15,2024,3,2,128
488,5,NORMAL_0081,1204_255,1,broadleaf,1,19919,2024-07-15,2024,3,4,128
489,5,NORMAL_0081,1204_255,1,broadleaf,1,20011,2024-10-15,2024,4,1,128
490,5,NORMAL_0081,1204_255,1,broadleaf,1,20011,2024-10-15,2024,4,2,128
491,5,NORMAL_0081,1204_255,1,broadleaf,1,20011,2024-10-15,2024,4,4,128
492,5,NORMAL_0081,1204_255,1,broadleaf,1,20103,2025-01-15,2025,1,1,128
493,5,NORMAL_0081,1204_255,1,broadleaf,1,20103,2025-01-15,2025,1,2,128
494,5,NORMAL_0081,1204_255,1,broadleaf,1,20103,2025-01-15,2025,1,4,128
495,5,NORMAL_0081,1204_255,1,broadleaf,1,20193,2025-04-15,2025,2,1,128
496,5,NORMAL_0081,1204_255,1,broadleaf,1,20193,2025-04-15,2025,2,2,128
497,5,NORMAL_0081,1204_255,1,broadleaf,1,20193,2025-04-15,2025,2,4,128
498,5,NORMAL_0081,1204_255,1,broadleaf,1,20284,2025-07-15,2025,3,1,128
499,5,NORMAL_0081,1204_255,1,broadleaf,1,20284,2025-07-15,2025,3,2,128
500,5,NORMAL_0081,1204_255,1,broadleaf,1,20284,2025-07-15,2025,3,4,128
501,5,NORMAL_0081,1204_255,1,broadleaf,1,20376,2025-10-15,2025,4,1,128
502,5,NORMAL_0081,1204_255,1,broadleaf,1,20376,2025-10-15,2025,4,2,128
503,5,NORMAL_0081,1204_255,1,broadleaf,1,20376,2025-10-15,2025,4,4,128
504,6,NORMAL_0108,1207_245,1,broadleaf,4,17911,2019-01-15,2019,1,1,128
505,6,NORMAL_0108,1207_245,1,broadleaf,4,17911,2019-01-15,2019,1,2,128
506,6,NORMAL_0108,1207_245,1,broadleaf,4,17911,2019-01-15,2019,1,4,128
507,6,NORMAL_0108,1207_245,1,broadleaf,4,18001,2019-04-15,2019,2,1,128
508,6,NORMAL_0108,1207_245,1,broadleaf,4,18001,2019-04-15,2019,2,2,128
509,6,NORMAL_0108,1207_245,1,broadleaf,4,18001,2019-04-15,2019,2,4,128
510,6,NORMAL_0108,1207_245,1,broadleaf,4,18092,2019-07-15,2019,3,1,128
511,6,NORMAL_0108,1207_245,1,broadleaf,4,18092,2019-07-15,2019,3,2,128
512,6,NORMAL_0108,1207_245,1,broadleaf,4,18092,2019-07-15,2019,3,4,128
513,6,NORMAL_0108,1207_245,1,broadleaf,4,18184,2019-10-15,2019,4,1,128
514,6,NORMAL_0108,1207_245,1,broadleaf,4,18184,2019-10-15,2019,4,2,128
515,6,NORMAL_0108,1207_245,1,broadleaf,4,18184,2019-10-15,2019,4,4,128
516,6,NORMAL_0108,1207_245,1,broadleaf,4,18276,2020-01-15,2020,1,1,128
517,6,NORMAL_0108,1207_245,1,broadleaf,4,18276,2020-01-15,2020,1,2,128
518,6,NORMAL_0108,1207_245,1,broadleaf,4,18276,2020-01-15,2020,1,4,128
519,6,NORMAL_0108,1207_245,1,broadleaf,4,18367,2020-04-15,2020,2,1,128
520,6,NORMAL_0108,1207_245,1,broadleaf,4,18367,2020-04-15,2020,2,2,128
521,6,NORMAL_0108,1207_245,1,broadleaf,4,18367,2020-04-15,2020,2,4,128
522,6,NORMAL_0108,1207_245,1,broadleaf,4,18458,2020-07-15,2020,3,1,128
523,6,NORMAL_0108,1207_245,1,broadleaf,4,18458,2020-07-15,2020,3,2,128
524,6,NORMAL_0108,1207_245,1,broadleaf,4,18458,2020-07-15,2020,3,4,128
525,6,NORMAL_0108,1207_245,1,broadleaf,4,18550,2020-10-15,2020,4,1,128
526,6,NORMAL_0108,1207_245,1,broadleaf,4,18550,2020-10-15,2020,4,2,128
527,6,NORMAL_0108,1207_245,1,broadleaf,4,18550,2020-10-15,2020,4,4,128
528,6,NORMAL_0108,1207_245,1,broadleaf,4,18642,2021-01-15,2021,1,1,128
529,6,NORMAL_0108,1207_245,1,broadleaf,4,18642,2021-01-15,2021,1,2,128
530,6,NORMAL_0108,1207_245,1,broadleaf,4,18642,2021-01-15,2021,1,4,128
531,6,NORMAL_0108,1207_245,1,broadleaf,4,18732,2021-04-15,2021,2,1,128
532,6,NORMAL_0108,1207_245,1,broadleaf,4,18732,2021-04-15,2021,2,2,128
533,6,NORMAL_0108,1207_245,1,broadleaf,4,18732,2021-04-15,2021,2,4,128
534,6,NORMAL_0108,1207_245,1,broadleaf,4,18823,2021-07-15,2021,3,1,128
535,6,NORMAL_0108,1207_245,1,broadleaf,4,18823,2021-07-15,2021,3,2,128
536,6,NORMAL_0108,1207_245,1,broadleaf,4,18823,2021-07-15,2021,3,4,128
537,6,NORMAL_0108,1207_245,1,broadleaf,4,18915,2021-10-15,2021,4,1,128
538,6,NORMAL_0108,1207_245,1,broadleaf,4,18915,2021-10-15,2021,4,2,128
539,6,NORMAL_0108,1207_245,1,broadleaf,4,18915,2021-10-15,2021,4,4,128
540,6,NORMAL_0108,1207_245,1,broadleaf,4,19007,2022-01-15,2022,1,1,128
541,6,NORMAL_0108,1207_245,1,broadleaf,4,19007,2022-01-15,2022,1,2,128
542,6,NORMAL_0108,1207_245,1,broadleaf,4,19007,2022-01-15,2022,1,4,128
543,6,NORMAL_0108,1207_245,1,broadleaf,4,19097,2022-04-15,2022,2,1,128
544,6,NORMAL_0108,1207_245,1,broadleaf,4,19097,2022-04-15,2022,2,2,128
545,6,NORMAL_0108,1207_245,1,broadleaf,4,19097,2022-04-15,2022,2,4,128
546,6,NORMAL_0108,1207_245,1,broadleaf,4,19188,2022-07-15,2022,3,1,128
547,6,NORMAL_0108,1207_245,1,broadleaf,4,19188,2022-07-15,2022,3,2,128
548,6,NORMAL_0108,1207_245,1,broadleaf,4,19188,2022-07-15,2022,3,4,128
549,6,NORMAL_0108,1207_245,1,broadleaf,4,19280,2022-10-15,2022,4,1,128
550,6,NORMAL_0108,1207_245,1,broadleaf,4,19280,2022-10-15,2022,4,2,128
551,6,NORMAL_0108,1207_245,1,broadleaf,4,19280,2022-10-15,2022,4,4,128
552,6,NORMAL_0108,1207_245,1,broadleaf,4,19372,2023-01-15,2023,1,1,128
553,6,NORMAL_0108,1207_245,1,broadleaf,4,19372,2023-01-15,2023,1,2,128
554,6,NORMAL_0108,1207_245,1,broadleaf,4,19372,2023-01-15,2023,1,4,128
555,6,NORMAL_0108,1207_245,1,broadleaf,4,19462,2023-04-15,2023,2,1,128
556,6,NORMAL_0108,1207_245,1,broadleaf,4,19462,2023-04-15,2023,2,2,128
557,6,NORMAL_0108,1207_245,1,broadleaf,4,19462,2023-04-15,2023,2,4,128
558,6,NORMAL_0108,1207_245,1,broadleaf,4,19553,2023-07-15,2023,3,1,128
559,6,NORMAL_0108,1207_245,1,broadleaf,4,19553,2023-07-15,2023,3,2,128
560,6,NORMAL_0108,1207_245,1,broadleaf,4,19553,2023-07-15,2023,3,4,128
561,6,NORMAL_0108,1207_245,1,broadleaf,4,19645,2023-10-15,2023,4,1,128
562,6,NORMAL_0108,1207_245,1,broadleaf,4,19645,2023-10-15,2023,4,2,128
563,6,NORMAL_0108,1207_245,1,broadleaf,4,19645,2023-10-15,2023,4,4,128
564,6,NORMAL_0108,1207_245,1,broadleaf,4,19737,2024-01-15,2024,1,1,128
565,6,NORMAL_0108,1207_245,1,broadleaf,4,19737,2024-01-15,2024,1,2,128
566,6,NORMAL_0108,1207_245,1,broadleaf,4,19737,2024-01-15,2024,1,4,128
567,6,NORMAL_0108,1207_245,1,broadleaf,4,19828,2024-04-15,2024,2,1,128
568,6,NORMAL_0108,1207_245,1,broadleaf,4,19828,2024-04-15,2024,2,2,128
569,6,NORMAL_0108,1207_245,1,broadleaf,4,19828,2024-04-15,2024,2,4,128
570,6,NORMAL_0108,1207_245,1,broadleaf,4,19919,2024-07-15,2024,3,1,128
571,6,NORMAL_0108,1207_245,1,broadleaf,4,19919,2024-07-15,2024,3,2,128
572,6,NORMAL_0108,1207_245,1,broadleaf,4,19919,2024-07-15,2024,3,4,128
573,6,NORMAL_0108,1207_245,1,broadleaf,4,20011,2024-10-15,2024,4,1,128
574,6,NORMAL_0108,1207_245,1,broadleaf,4,20011,2024-10-15,2024,4,2,128
575,6,NORMAL_0108,1207_245,1,broadleaf,4,20011,2024-10-15,2024,4,4,128
576,6,NORMAL_0108,1207_245,1,broadleaf,4,20103,2025-01-15,2025,1,1,128
577,6,NORMAL_0108,1207_245,1,broadleaf,4,20103,2025-01-15,2025,1,2,128
578,6,NORMAL_0108,1207_245,1,broadleaf,4,20103,2025-01-15,2025,1,4,128
579,6,NORMAL_0108,1207_245,1,broadleaf,4,20193,2025-04-15,2025,2,1,128
580,6,NORMAL_0108,1207_245,1,broadleaf,4,20193,2025-04-15,2025,2,2,128
581,6,NORMAL_0108,1207_245,1,broadleaf,4,20193,2025-04-15,2025,2,4,128
582,6,NORMAL_0108,1207_245,1,broadleaf,4,20284,2025-07-15,2025,3,1,128
583,6,NORMAL_0108,1207_245,1,broadleaf,4,20284,2025-07-15,2025,3,2,128
584,6,NORMAL_0108,1207_245,1,broadleaf,4,20284,2025-07-15,2025,3,4,128
585,6,NORMAL_0108,1207_245,1,broadleaf,4,20376,2025-10-15,2025,4,1,128
586,6,NORMAL_0108,1207_245,1,broadleaf,4,20376,2025-10-15,2025,4,2,128
587,6,NORMAL_0108,1207_245,1,broadleaf,4,20376,2025-10-15,2025,4,4,128
588,7,NORMAL_0112,1204_259,1,broadleaf,1,17911,2019-01-15,2019,1,1,128
589,7,NORMAL_0112,1204_259,1,broadleaf,1,17911,2019-01-15,2019,1,2,128
